,zip_code,city,shipping_zone
0,52760,Huixquilucan,West
1,52760,Huixquilucan,West
2,52760,Huixquilucan,West
3,52760,Huixquilucan,West
4,52760,Huixquilucan,West
5,52760,Huixquilucan,West
6,52760,Huixquilucan,West
7,52760,Huixquilucan,West
8,52760,Huixquilucan,West
9,52763,Huixquilucan,West
10,52763,Huixquilucan,West
11,52763,Huixquilucan,West
12,52764,Huixquilucan,West
13,52764,Huixquilucan,West
14,52765,Huixquilucan,West
15,52765,Huixquilucan,West
16,52765,Huixquilucan,West
17,52765,Huixquilucan,West
18,52766,Huixquilucan,West
19,52766,Huixquilucan,West
20,52766,Huixquilucan,West
21,52766,Huixquilucan,West
22,52767,Huixquilucan,West
23,52767,Huixquilucan,West
24,52767,Huixquilucan,West
25,52768,Huixquilucan,West
26,52769,Huixquilucan,West
27,52769,Huixquilucan,West
28,52769,Huixquilucan,West
29,52770,Huixquilucan,West
30,52770,Huixquilucan,West
31,52773,Huixquilucan,West
32,52773,Huixquilucan,West
33,52773,Huixquilucan,West
34,52773,Huixquilucan,West
35,52773,Huixquilucan,West
36,52773,Huixquilucan,West
37,52773,Huixquilucan,West
38,52774,Huixquilucan,West
39,52774,Huixquilucan,West
40,52774,Huixquilucan,West
41,52775,Huixquilucan,West
42,52775,Huixquilucan,West
43,52776,Huixquilucan,West
44,52776,Huixquilucan,West
45,52777,Huixquilucan,West
46,52777,Huixquilucan,West
47,52777,Huixquilucan,West
48,52778,Huixquilucan,West
49,52778,Huixquilucan,West
50,52779,Huixquilucan,West
51,52779,Huixquilucan,West
52,52779,Huixquilucan,West
53,52779,Huixquilucan,West
54,52780,Huixquilucan,West
55,52780,Huixquilucan,West
56,52783,Huixquilucan,West
57,52783,Huixquilucan,West
58,52784,Huixquilucan,West
59,52784,Huixquilucan,West
60,52784,Huixquilucan,West
61,52784,Huixquilucan,West
62,52785,Huixquilucan,West
63,52785,Huixquilucan,West
64,52785,Huixquilucan,West
65,52785,Huixquilucan,West
66,52786,Huixquilucan,West
67,52786,Huixquilucan,West
68,52786,Huixquilucan,West
69,52787,Huixquilucan,West
70,52787,Huixquilucan,West
71,52787,Huixquilucan,West
72,52787,Huixquilucan,West
73,52787,Huixquilucan,West
74,52787,Huixquilucan,West
75,52788,Huixquilucan,West
76,52788,Huixquilucan,West
77,52788,Huixquilucan,West
78,52788,Huixquilucan,West
79,52789,Huixquilucan,West
80,52789,Huixquilucan,West
81,52790,Huixquilucan,West
82,52790,Huixquilucan,West
83,52793,Huixquilucan,West
84,52793,Huixquilucan,West
85,52793,Huixquilucan,West
86,52793,Huixquilucan,West
87,52794,Huixquilucan,West
88,52794,Huixquilucan,West
89,52794,Huixquilucan,West
90,52795,Huixquilucan,West
91,52795,Huixquilucan,West
92,52796,Huixquilucan,West
93,52797,Huixquilucan,West
94,52798,Huixquilucan,West
95,52798,Huixquilucan,West
96,52799,Huixquilucan,West
97,52799,Huixquilucan,West
98,52799,Huixquilucan,West
99,52799,Huixquilucan,West
100,52799,Huixquilucan,West
101,53000,Naucalpan de Juárez,West
102,53010,Naucalpan de Juárez,West
103,53030,Naucalpan de Juárez,West
104,53040,Naucalpan de Juárez,West
105,53050,Naucalpan de Juárez,West
106,53060,Naucalpan de Juárez,West
107,53070,Naucalpan de Juárez,West
108,53070,Naucalpan de Juárez,West
109,53100,Naucalpan de Juárez,West
110,53100,Naucalpan de Juárez,West
111,53110,Naucalpan de Juárez,West
112,53110,Naucalpan de Juárez,West
113,53110,Naucalpan de Juárez,West
114,53115,Naucalpan de Juárez,West
115,53116,Naucalpan de Juárez,West
116,53117,Naucalpan de Juárez,West
117,53117,Naucalpan de Juárez,West
118,53119,Naucalpan de Juárez,West
119,53120,Naucalpan de Juárez,West
120,53120,Naucalpan de Juárez,West
121,53124,Naucalpan de Juárez,West
122,53124,Naucalpan de Juárez,West
123,53124,Naucalpan de Juárez,West
124,53125,Naucalpan de Juárez,West
125,53125,Naucalpan de Juárez,West
126,53126,Naucalpan de Juárez,West
127,53126,Naucalpan de Juárez,West
128,53127,Naucalpan de Juárez,West
129,53127,Naucalpan de Juárez,West
130,53127,Naucalpan de Juárez,West
131,53127,Naucalpan de Juárez,West
132,53128,Naucalpan de Juárez,West
133,53128,Naucalpan de Juárez,West
134,53129,Naucalpan de Juárez,West
135,53129,Naucalpan de Juárez,West
136,53129,Naucalpan de Juárez,West
137,53130,Naucalpan de Juárez,West
138,53138,Naucalpan de Juárez,West
139,53140,Naucalpan de Juárez,West
140,53140,Naucalpan de Juárez,West
141,53140,Naucalpan de Juárez,West
142,53140,Naucalpan de Juárez,West
143,53150,Naucalpan de Juárez,West
144,53160,Naucalpan de Juárez,West
145,53170,Naucalpan de Juárez,West
146,53177,Naucalpan de Juárez,West
147,53178,Naucalpan de Juárez,West
148,53179,Naucalpan de Juárez,West
149,53200,Naucalpan de Juárez,West
150,53200,Naucalpan de Juárez,West
151,53215,Naucalpan de Juárez,West
152,53215,Naucalpan de Juárez,West
153,53215,Naucalpan de Juárez,West
154,53216,Naucalpan de Juárez,West
155,53217,Naucalpan de Juárez,West
156,53217,Naucalpan de Juárez,West
157,53217,Naucalpan de Juárez,West
158,53217,Naucalpan de Juárez,West
159,53218,Naucalpan de Juárez,West
160,53218,Naucalpan de Juárez,West
161,53219,Naucalpan de Juárez,West
162,53220,Naucalpan de Juárez,West
163,53220,Naucalpan de Juárez,West
164,53220,Naucalpan de Juárez,West
165,53220,Naucalpan de Juárez,West
166,53220,Naucalpan de Juárez,West
167,53220,Naucalpan de Juárez,West
168,53220,Naucalpan de Juárez,West
169,53224,Naucalpan de Juárez,West
170,53227,Naucalpan de Juárez,West
171,53227,Naucalpan de Juárez,West
172,53227,Naucalpan de Juárez,West
173,53227,Naucalpan de Juárez,West
174,53227,Naucalpan de Juárez,West
175,53228,Naucalpan de Juárez,West
176,53228,Naucalpan de Juárez,West
177,53228,Naucalpan de Juárez,West
178,53228,Naucalpan de Juárez,West
179,53228,Naucalpan de Juárez,West
180,53229,Naucalpan de Juárez,West
181,53229,Naucalpan de Juárez,West
182,53229,Naucalpan de Juárez,West
183,53229,Naucalpan de Juárez,West
184,53229,Naucalpan de Juárez,West
185,53229,Naucalpan de Juárez,West
186,53229,Naucalpan de Juárez,West
187,53229,Naucalpan de Juárez,West
188,53229,Naucalpan de Juárez,West
189,53229,Naucalpan de Juárez,West
190,53229,Naucalpan de Juárez,West
191,53229,Naucalpan de Juárez,West
192,53229,Naucalpan de Juárez,West
193,53229,Naucalpan de Juárez,West
194,53229,Naucalpan de Juárez,West
195,53229,Naucalpan de Juárez,West
196,53229,Naucalpan de Juárez,West
197,53229,Naucalpan de Juárez,West
198,53229,Naucalpan de Juárez,West
199,53229,Naucalpan de Juárez,West
200,53230,Naucalpan de Juárez,West
201,53237,Naucalpan de Juárez,West
202,53239,Naucalpan de Juárez,West
203,53240,Naucalpan de Juárez,West
204,53240,Naucalpan de Juárez,West
205,53240,Naucalpan de Juárez,West
206,53240,Naucalpan de Juárez,West
207,53240,Naucalpan de Juárez,West
208,53240,Naucalpan de Juárez,West
209,53247,Naucalpan de Juárez,West
210,53248,Naucalpan de Juárez,West
211,53250,Naucalpan de Juárez,West
212,53250,Naucalpan de Juárez,West
213,53260,Naucalpan de Juárez,West
214,53270,Naucalpan de Juárez,West
215,53270,Naucalpan de Juárez,West
216,53278,Naucalpan de Juárez,West
217,53279,Naucalpan de Juárez,West
218,53279,Naucalpan de Juárez,West
219,53280,Naucalpan de Juárez,West
220,53283,Naucalpan de Juárez,West
221,53283,Naucalpan de Juárez,West
222,53290,Naucalpan de Juárez,West
223,53290,Naucalpan de Juárez,West
224,53296,Naucalpan de Juárez,West
225,53296,Naucalpan de Juárez,West
226,53296,Naucalpan de Juárez,West
227,53297,Naucalpan de Juárez,West
228,53297,Naucalpan de Juárez,West
229,53298,Naucalpan de Juárez,West
230,53300,Naucalpan de Juárez,West
231,53300,Naucalpan de Juárez,West
232,53309,Naucalpan de Juárez,West
233,53310,Naucalpan de Juárez,West
234,53310,Naucalpan de Juárez,West
235,53320,Naucalpan de Juárez,West
236,53329,Naucalpan de Juárez,West
237,53330,Naucalpan de Juárez,West
238,53338,Naucalpan de Juárez,West
239,53338,Naucalpan de Juárez,West
240,53339,Naucalpan de Juárez,West
241,53340,Naucalpan de Juárez,West
242,53340,Naucalpan de Juárez,West
243,53348,Naucalpan de Juárez,West
244,53350,Naucalpan de Juárez,West
245,53370,Naucalpan de Juárez,West
246,53370,Naucalpan de Juárez,West
247,53378,Naucalpan de Juárez,West
248,53390,Naucalpan de Juárez,West
249,53398,Naucalpan de Juárez,West
250,53400,Naucalpan de Juárez,West
251,53410,Naucalpan de Juárez,West
252,53410,Naucalpan de Juárez,West
253,53410,Naucalpan de Juárez,West
254,53420,Naucalpan de Juárez,West
255,53425,Naucalpan de Juárez,West
256,53425,Naucalpan de Juárez,West
257,53426,Naucalpan de Juárez,West
258,53426,Naucalpan de Juárez,West
259,53426,Naucalpan de Juárez,West
260,53426,Naucalpan de Juárez,West
261,53426,Naucalpan de Juárez,West
262,53426,Naucalpan de Juárez,West
263,53426,Naucalpan de Juárez,West
264,53426,Naucalpan de Juárez,West
265,53426,Naucalpan de Juárez,West
266,53426,Naucalpan de Juárez,West
267,53427,Naucalpan de Juárez,West
268,53427,Naucalpan de Juárez,West
269,53427,Naucalpan de Juárez,West
270,53427,Naucalpan de Juárez,West
271,53427,Naucalpan de Juárez,West
272,53427,Naucalpan de Juárez,West
273,53427,Naucalpan de Juárez,West
274,53427,Naucalpan de Juárez,West
275,53428,Naucalpan de Juárez,West
276,53430,Naucalpan de Juárez,West
277,53430,Naucalpan de Juárez,West
278,53440,Naucalpan de Juárez,West
279,53440,Naucalpan de Juárez,West
280,53440,Naucalpan de Juárez,West
281,53450,Naucalpan de Juárez,West
282,53458,Naucalpan de Juárez,West
283,53459,Naucalpan de Juárez,West
284,53460,Naucalpan de Juárez,West
285,53460,Naucalpan de Juárez,West
286,53460,Naucalpan de Juárez,West
287,53470,Naucalpan de Juárez,West
288,53489,Naucalpan de Juárez,West
289,53490,Naucalpan de Juárez,West
290,53490,Naucalpan de Juárez,West
291,53490,Naucalpan de Juárez,West
292,53490,Naucalpan de Juárez,West
293,53500,Naucalpan de Juárez,West
294,53500,Naucalpan de Juárez,West
295,53519,Naucalpan de Juárez,West
296,53520,Naucalpan de Juárez,West
297,53520,Naucalpan de Juárez,West
298,53529,Naucalpan de Juárez,West
299,53530,Naucalpan de Juárez,West
300,53530,Naucalpan de Juárez,West
301,53530,Naucalpan de Juárez,West
302,53533,Naucalpan de Juárez,West
303,53550,Naucalpan de Juárez,West
304,53550,Naucalpan de Juárez,West
305,53550,Naucalpan de Juárez,West
306,53560,Naucalpan de Juárez,West
307,53569,Naucalpan de Juárez,West
308,53570,Naucalpan de Juárez,West
309,53570,Naucalpan de Juárez,West
310,53570,Naucalpan de Juárez,West
311,53570,Naucalpan de Juárez,West
312,53580,Naucalpan de Juárez,West
313,53580,Naucalpan de Juárez,West
314,53580,Naucalpan de Juárez,West
315,53580,Naucalpan de Juárez,West
316,53580,Naucalpan de Juárez,West
317,53580,Naucalpan de Juárez,West
318,53598,Naucalpan de Juárez,West
319,53598,Naucalpan de Juárez,West
320,53640,Naucalpan de Juárez,West
321,53640,Naucalpan de Juárez,West
322,53650,Naucalpan de Juárez,West
323,53650,Naucalpan de Juárez,West
324,53650,Naucalpan de Juárez,West
325,53650,Naucalpan de Juárez,West
326,53650,Naucalpan de Juárez,West
327,53650,Naucalpan de Juárez,West
328,53650,Naucalpan de Juárez,West
329,53650,Naucalpan de Juárez,West
330,53650,Naucalpan de Juárez,West
331,53650,Naucalpan de Juárez,West
332,53650,Naucalpan de Juárez,West
333,53653,Naucalpan de Juárez,West
334,53653,Naucalpan de Juárez,West
335,53653,Naucalpan de Juárez,West
336,53653,Naucalpan de Juárez,West
337,53653,Naucalpan de Juárez,West
338,53653,Naucalpan de Juárez,West
339,53654,Naucalpan de Juárez,West
340,53654,Naucalpan de Juárez,West
341,53654,Naucalpan de Juárez,West
342,53654,Naucalpan de Juárez,West
343,53654,Naucalpan de Juárez,West
344,53654,Naucalpan de Juárez,West
345,53654,Naucalpan de Juárez,West
346,53654,Naucalpan de Juárez,West
347,53654,Naucalpan de Juárez,West
348,53654,Naucalpan de Juárez,West
349,53654,Naucalpan de Juárez,West
350,53654,Naucalpan de Juárez,West
351,53655,Naucalpan de Juárez,West
352,53658,Naucalpan de Juárez,West
353,53658,Naucalpan de Juárez,West
354,53658,Naucalpan de Juárez,West
355,53658,Naucalpan de Juárez,West
356,53658,Naucalpan de Juárez,West
357,53658,Naucalpan de Juárez,West
358,53658,Naucalpan de Juárez,West
359,53658,Naucalpan de Juárez,West
360,53658,Naucalpan de Juárez,West
361,53658,Naucalpan de Juárez,West
362,53659,Naucalpan de Juárez,West
363,53659,Naucalpan de Juárez,West
364,53659,Naucalpan de Juárez,West
365,53659,Naucalpan de Juárez,West
366,53659,Naucalpan de Juárez,West
367,53659,Naucalpan de Juárez,West
368,53659,Naucalpan de Juárez,West
369,53659,Naucalpan de Juárez,West
370,53659,Naucalpan de Juárez,West
371,53659,Naucalpan de Juárez,West
372,53659,Naucalpan de Juárez,West
373,53660,Naucalpan de Juárez,West
374,53660,Naucalpan de Juárez,West
375,53664,Naucalpan de Juárez,West
376,53664,Naucalpan de Juárez,West
377,53664,Naucalpan de Juárez,West
378,53664,Naucalpan de Juárez,West
379,53664,Naucalpan de Juárez,West
380,53664,Naucalpan de Juárez,West
381,53664,Naucalpan de Juárez,West
382,53664,Naucalpan de Juárez,West
383,53664,Naucalpan de Juárez,West
384,53664,Naucalpan de Juárez,West
385,53670,Naucalpan de Juárez,West
386,53680,Naucalpan de Juárez,West
387,53680,Naucalpan de Juárez,West
388,53687,Naucalpan de Juárez,West
389,53687,Naucalpan de Juárez,West
390,53688,Naucalpan de Juárez,West
391,53689,Naucalpan de Juárez,West
392,53689,Naucalpan de Juárez,West
393,53690,Naucalpan de Juárez,West
394,53690,Naucalpan de Juárez,West
395,53690,Naucalpan de Juárez,West
396,53690,Naucalpan de Juárez,West
397,53690,Naucalpan de Juárez,West
398,53694,Naucalpan de Juárez,West
399,53695,Naucalpan de Juárez,West
400,53695,Naucalpan de Juárez,West
401,53696,Naucalpan de Juárez,West
402,53697,Naucalpan de Juárez,West
403,53697,Naucalpan de Juárez,West
404,53697,Naucalpan de Juárez,West
405,53697,Naucalpan de Juárez,West
406,53698,Naucalpan de Juárez,West
407,53698,Naucalpan de Juárez,West
408,53698,Naucalpan de Juárez,West
409,53700,Naucalpan de Juárez,West
410,53700,Naucalpan de Juárez,West
411,53700,Naucalpan de Juárez,West
412,53708,Naucalpan de Juárez,West
413,53708,Naucalpan de Juárez,West
414,53710,Naucalpan de Juárez,West
415,53713,Naucalpan de Juárez,West
416,53714,Naucalpan de Juárez,West
417,53716,Naucalpan de Juárez,West
418,53716,Naucalpan de Juárez,West
419,53717,Naucalpan de Juárez,West
420,53717,Naucalpan de Juárez,West
421,53718,Naucalpan de Juárez,West
422,53719,Naucalpan de Juárez,West
423,53730,Naucalpan de Juárez,West
424,53730,Naucalpan de Juárez,West
425,53730,Naucalpan de Juárez,West
426,53730,Naucalpan de Juárez,West
427,53760,Naucalpan de Juárez,West
428,53770,Naucalpan de Juárez,West
429,53780,Naucalpan de Juárez,West
430,53787,Naucalpan de Juárez,West
431,53788,Naucalpan de Juárez,West
432,53790,Naucalpan de Juárez,West
433,53798,Naucalpan de Juárez,West
434,53799,Naucalpan de Juárez,West
435,53800,Naucalpan de Juárez,West
436,53800,Naucalpan de Juárez,West
437,53809,Naucalpan de Juárez,West
438,53810,Naucalpan de Juárez,West
439,53819,Naucalpan de Juárez,West
440,53820,Naucalpan de Juárez,West
441,53830,Naucalpan de Juárez,West
442,53830,Naucalpan de Juárez,West
443,53839,Naucalpan de Juárez,West
444,53840,Naucalpan de Juárez,West
445,53900,Naucalpan de Juárez,West
446,53909,Naucalpan de Juárez,West
447,53910,Naucalpan de Juárez,West
448,53930,Naucalpan de Juárez,West
449,53940,Naucalpan de Juárez,West
450,53950,Naucalpan de Juárez,West
451,53960,Naucalpan de Juárez,West
452,53970,Naucalpan de Juárez,West
453,52500,Atizapán,North
454,52500,Atizapán,North
455,52503,Atizapán,North
456,52504,Atizapán,North
457,52505,Atizapán,North
458,52506,Atizapán,North
459,52900,Atizapán de Zaragoza,North
460,52909,Atizapán de Zaragoza,North
461,52910,Atizapán de Zaragoza,North
462,52910,Atizapán de Zaragoza,North
463,52910,Atizapán de Zaragoza,North
464,52910,Atizapán de Zaragoza,North
465,52910,Atizapán de Zaragoza,North
466,52910,Atizapán de Zaragoza,North
467,52910,Atizapán de Zaragoza,North
468,52915,Atizapán de Zaragoza,North
469,52915,Atizapán de Zaragoza,North
470,52915,Atizapán de Zaragoza,North
471,52915,Atizapán de Zaragoza,North
472,52915,Atizapán de Zaragoza,North
473,52915,Atizapán de Zaragoza,North
474,52916,Atizapán de Zaragoza,North
475,52916,Atizapán de Zaragoza,North
476,52916,Atizapán de Zaragoza,North
477,52916,Atizapán de Zaragoza,North
478,52916,Atizapán de Zaragoza,North
479,52918,Atizapán de Zaragoza,North
480,52918,Atizapán de Zaragoza,North
481,52918,Atizapán de Zaragoza,North
482,52918,Atizapán de Zaragoza,North
483,52918,Atizapán de Zaragoza,North
484,52918,Atizapán de Zaragoza,North
485,52918,Atizapán de Zaragoza,North
486,52918,Atizapán de Zaragoza,North
487,52918,Atizapán de Zaragoza,North
488,52919,Atizapán de Zaragoza,North
489,52919,Atizapán de Zaragoza,North
490,52919,Atizapán de Zaragoza,North
491,52919,Atizapán de Zaragoza,North
492,52919,Atizapán de Zaragoza,North
493,52920,Atizapán de Zaragoza,North
494,52920,Atizapán de Zaragoza,North
495,52920,Atizapán de Zaragoza,North
496,52920,Atizapán de Zaragoza,North
497,52920,Atizapán de Zaragoza,North
498,52923,Atizapán de Zaragoza,North
499,52924,Atizapán de Zaragoza,North
500,52924,Atizapán de Zaragoza,North
501,52925,Atizapán de Zaragoza,North
502,52926,Atizapán de Zaragoza,North
503,52926,Atizapán de Zaragoza,North
504,52926,Atizapán de Zaragoza,North
505,52927,Atizapán de Zaragoza,North
506,52927,Atizapán de Zaragoza,North
507,52928,Atizapán de Zaragoza,North
508,52928,Atizapán de Zaragoza,North
509,52928,Atizapán de Zaragoza,North
510,52928,Atizapán de Zaragoza,North
511,52928,Atizapán de Zaragoza,North
512,52928,Atizapán de Zaragoza,North
513,52928,Atizapán de Zaragoza,North
514,52928,Atizapán de Zaragoza,North
515,52928,Atizapán de Zaragoza,North
516,52928,Atizapán de Zaragoza,North
517,52928,Atizapán de Zaragoza,North
518,52928,Atizapán de Zaragoza,North
519,52929,Atizapán de Zaragoza,North
520,52929,Atizapán de Zaragoza,North
521,52929,Atizapán de Zaragoza,North
522,52930,Atizapán de Zaragoza,North
523,52930,Atizapán de Zaragoza,North
524,52930,Atizapán de Zaragoza,North
525,52930,Atizapán de Zaragoza,North
526,52930,Atizapán de Zaragoza,North
527,52930,Atizapán de Zaragoza,North
528,52934,Atizapán de Zaragoza,North
